"number","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"1203",0,0,7.34082397003745,11.3641791044776,2.24719101123596,2.24215246636771,1.35135135135135,3.92927308447937,4.93827160493827,4.47427293064877
"2454",8.14300680984809,6.79851680043947,3.590815733385,5.58302277432712,6.56814449917898,3.62903225806452,2.51396648044693,2.80373831775701,5.65552699228792,4.47154471544715
"1301",5.80245285507055,9.39559669050624,10.0653950953678,5.54016620498615,6.18181818181818,4.97512437810945,5.57068062827225,2.36907730673317,2.4113475177305,4.46650124069479
"3305",11.4558067831449,19.9318899413622,9.30641405170713,9.6697247706422,8.11240875912409,7.72789115646258,5.46546546546547,5.2058432934927,7.05467372134039,4.46428571428571
"2412",15.8439438459027,27.0744331954941,16.5224795640327,5.99704579025111,5.01818181818182,5.82089552238806,5.36072144288577,4.73849372384937,4.94908350305499,4.46341463414634
"2352",0,8.52770448548813,0,0,6.62962962962963,0,0,0,5.42986425339367,4.45344129554656
"1514",2.64830508474576,3.31695331695332,0,1.2448132780083,2.73972602739726,4.21686746987952,5.10204081632653,3.17124735729387,5.35714285714286,4.44444444444444
"1617",5.77777777777778,2.36054421768708,0,0,3.08880308880309,0,0,0,4.5662100456621,4.44444444444444
"6505",5.24997017062403,8.26344351258017,4.58478605388273,4.72049689440994,3.76811594202899,2.44498777506112,0.345744680851064,3.2133676092545,1.06516290726817,4.44444444444444
"2354",15.998431036942,12.7105780307651,14.8487163165712,14.7305936073059,5.90497737556561,5.84033613445378,6.25786163522013,6.2987012987013,3.74122807017544,4.4443168771527
"4119",2.55918106206014,14.5712484237074,13.681571892197,13.5238095238095,11.4179148311307,2.96992481203008,11.2883435582822,7.56045519203414,4.07601572739187,4.43458980044346
"1234",1.33333333333333,1.98821796759941,1.9907100199071,1.98675496688742,1.66389351081531,1.62162162162162,6.29722921914358,5.83090379008746,3.49344978165939,4.41826215022091
"3059",19.273947960167,16.306990881459,9.29620034542314,7.71140262361251,7.5905383360522,8.90207715133531,5.78947368421053,0,4.84261501210654,4.3956043956044
"8210",16.6414970453053,18.1210986267166,3.49895031490553,7.58725341426404,9.07045951859956,11.4850299401198,7.18390804597701,4.23728813559322,6.9848661233993,4.39189189189189
"2468",8.33333333333333,8.96057347670251,6.43974241030359,3.09050772626932,5.34351145038168,4.76190476190476,1.02040816326531,1.93548387096774,4.16666666666667,4.3859649122807
"4984",NA,NA,NA,NA,0,9.98235294117647,3.44036697247706,3.65497076023392,7.61904761904762,4.37817258883249
"6183",4.31282346175963,4.67353951890034,4.93046776232617,3.60097323600973,5.34391534391534,5.24675324675325,3.58156028368794,3.91224862888483,4.72103004291846,4.37158469945355
"2024",0,0,0,0,0,2.49584026622296,0,0,9.41176470588235,4.36046511627907
"8261",8.83211009174312,10.4873525823505,5.78316690442225,5.72851296043656,5.01792114695341,0,0,0,1.55038759689922,4.35729847494553
"2105",8.62127107652399,17.635046113307,11.8754688672168,27.3923444976077,22.2831050228311,15.7177914110429,16.5090543259557,3.88098318240621,4.74683544303798,4.34782608695652
"1720",5.45652964714442,5.40891389009087,7.57491422035837,5.28052805280528,8.75438596491228,3.81679389312977,3.07692307692308,5.55555555555556,3.28947368421053,4.33526011560694
"2849",0,0,0,0,3.96039603960396,4.51127819548872,3.38028169014084,4.05405405405405,4.36363636363636,4.31654676258993
"1315",4.34404865334492,5.78313253012048,5.05050505050505,4.47427293064877,3.77358490566038,5.89254766031196,3.43642611683849,3.46020761245675,4.46247464503043,4.296875
"1220",0,0,0,0,0,0,3.72093023255814,3.3175355450237,2.9126213592233,4.29184549356223
"4935",NA,NA,NA,NA,0,5.90318772136954,3.94088669950739,2.32558139534884,5.51724137931035,4.28396572827417
"1339",NA,NA,NA,NA,NA,5,3.77833753148615,1.60599571734475,2.45700245700246,4.27350427350427
"1733",13.3219761499148,7.08842814105972,17.6311173478337,4.77657935285054,5.64516129032258,5.94047619047619,5.54187192118227,5.23809523809524,5.56792873051225,4.26944971537002
"1326",6.57444185727983,11.0392682542186,4.69491525423729,5.87467362924282,6.84931506849315,5.05689001264223,3.8301404853129,3.34224598930481,1.61943319838057,4.26309378806334
"2303",3.57690342360756,9.71557719054242,0,3.40136054421769,7.68166089965398,3.84615384615385,2.77027027027027,3.03030303030303,4.38247011952191,4.24710424710425
"1723",10.9838575006958,11.8493150684932,6.80421422300263,5.73183213920164,4.39024390243902,5.75539568345324,4.71337579617834,4.22391857506361,6.21722846441948,4.22535211267606
"1715",6.02772754671489,5.09596293845136,1.27952755905512,1.62303664921466,10.4113924050633,9.18307210031348,5.9375,5.8,9.57055214723926,4.21940928270042
"1533",2.91616038882138,5.04032258064516,0,1.92307692307692,0,2.27272727272727,1.36674259681093,2.31481481481481,1.44300144300144,4.21030494216614
"8072",12.4884617261063,14.8260983068546,6.33981403212172,6.12244897959184,6.79611650485437,7.34522560335782,7.36842105263158,20.0601805416249,5.52123552123552,4.19287211740042
"4763",NA,NA,NA,NA,NA,NA,NA,NA,0,4.18410041841004
"9917",5.55247084952804,6.53350756020161,6.17156963587739,5.78034682080925,5.53571428571429,5.04587155963303,4.7887323943662,5.5,4.22832980972516,4.17972831765935
"1522",1.98651026392962,6.47957051654092,4.54320987654321,12.3809523809524,3,1.84033613445378,0,0,6.19195046439629,4.17827298050139
"2906",6.49692712906058,6.99432892249527,0,5,7.48668730650155,8.68055555555556,5.08474576271187,6.03448275862069,6.27177700348432,4.16666666666667
"9908",5.87199060481503,4.78755236385398,5.40540540540541,4.58452722063037,5.36193029490617,5.15463917525773,4.34782608695652,4.00801603206413,4.31034482758621,4.16666666666667
"2428",11.5013896609227,7.8268876611418,3.47682119205298,3.78071833648393,7.72946859903382,5.17799352750809,5.28511821974965,4.29184549356223,5.56291390728477,4.15973377703827
"1568",NA,NA,NA,NA,NA,0,4.0290088638195,1.79856115107914,2.76243093922652,4.15800415800416
"1618",0,0,2,0,4.875,5.01002004008016,4.5662100456621,0,2.90697674418605,4.14691943127962
"2345",0,0,6.12813370473538,6.56716417910448,11.5661016949153,8.67256637168142,7.88359788359788,4.69072164948454,7.55244755244755,4.13865546218487
"2029",9.12964090079124,7.12589073634204,6.61667401852669,1.19047619047619,1.75,5.51378446115288,1.85676392572944,4.65587044534413,5.62347188264059,4.13223140495868
"2474",31.123595505618,14.1455073064566,11.2532898859506,2.7972027972028,1.72769953051643,3.3003300330033,4.18118466898955,1.68965517241379,1.76470588235294,4.13223140495868
"1712",5.5452865064695,4.93421052631579,6.3557765876052,5.79710144927536,5.75539568345324,5.94795539033457,4.8780487804878,4.27807486631016,5.61514195583596,4.10958904109589
"2311",18.6875755187812,10.1858968896464,2.39348970799426,11.304347826087,13.6416803953872,16.5096525096525,4.19161676646707,3.54395604395604,5.71428571428571,4.1025641025641
"6133",10.3952784950203,11.8515346181299,2.9126213592233,0,0,0,0,2.7906976744186,3.86138613861386,4.08997955010225
"3017",0,5.75184794086589,8.78523753435414,5.53250345781466,15.8139534883721,7.89855072463768,1.20481927710843,1.68421052631579,4.17536534446764,4.07331975560081
"1402",6.76811594202898,6.85306012402265,4.39377618192699,5.34620334620335,8.0125313283208,7.82954545454545,5.93939393939394,5.80673499267936,5.80952380952381,4.04040404040404
"3006",5.28008970844754,8.38423886441508,2.36686390532544,1.75438596491228,2.58732212160414,1.93423597678917,1.61943319838057,3.33889816360601,6.58385093167702,4.04040404040404
"9939",5.4447123665174,4.59319286871961,7.29645542427497,5.98724082934609,3.41685649202733,4.45103857566766,3.97350993377483,4.07830342577488,4.27184466019417,4.04040404040404
"2606",6.77231477719084,11.7192885702468,10.3394795795278,7.71604938271605,8.10372771474878,6.17283950617284,5.29661016949153,4.004004004004,5.41205412054121,4.03225806451613
"2488",6.46273158121499,10.6194690265487,7.60456273764259,4.89510489510489,7.61904761904762,6.14124872057318,3.27868852459016,7.07964601769912,5.86080586080586,3.97111913357401
"2413",1.19521912350598,4.56611570247934,0,0,3.4965034965035,0,0,0,0,3.96825396825397
"2362",4,6.23517786561265,5,2.21238938053097,1.80357142857143,3.4965034965035,3.92156862745098,5.60498220640569,6.73854447439353,3.96396396396396
"3443",3.66789227425119,7.22658094988192,6.19057350874952,1.70940170940171,2.57758620689655,2.8436018957346,3.01204819277108,3.06122448979592,3.84122919334187,3.96301188903567
"6139",11.8992706485314,11.9617224880383,9.16086478563576,2.9673590504451,7.89473684210526,9.34579439252336,6.99300699300699,5.61797752808989,4.26666666666667,3.96039603960396
"4737",NA,NA,NA,3.14836678473042,12.4896265560166,4.52830188679245,1.34907251264755,3.33958724202627,2.02150537634409,3.94477317554241
"2608",0,0,2.87972896668549,2.21294363256785,2.11800302571861,2.59365994236311,2.87958115183246,3.59897172236504,4.149377593361,3.92694063926941
"6164",7.1564981433876,12.1598272138229,4.17485265225933,5.42307692307692,6.81666666666667,4.5045045045045,1.92307692307692,4.95049504950495,6.41509433962264,3.92156862745098
"1463",0,0,0,0,0,0,0,1.9672131147541,3.13609467455621,3.88888888888889
"4164",NA,NA,NA,NA,NA,4.6652670865407,3.84615384615385,2.61437908496732,4,3.88349514563107
"1727",4.40349854227405,4.01654264453349,7.28865979381443,6.07643097643098,12.1218623481781,10.8234567901235,8.9671834625323,7.30414746543779,7.89855072463768,3.87596899224806
"5538",NA,NA,NA,NA,NA,NA,0,3.63372093023256,7.58620689655172,3.86847195357834
"2449",14.606365159129,9.65116279069767,1.2000900090009,0,8.08823529411765,4.82014388489209,4.79302832244009,4.42176870748299,6.84410646387833,3.86473429951691
"1704",8.11654349061967,8.94928737156115,11.559759662228,7.32600732600733,4.8132183908046,5.52016985138004,1.91082802547771,3.690036900369,0,3.8560411311054
"1338",NA,NA,NA,NA,NA,1.4288435892551,11.9430051813472,2.02429149797571,3.52380952380952,3.84615384615385
"1519",3.68045649072753,9.82392667631452,18.7151702786378,8.85356454720617,5.3475935828877,3.71747211895911,1.8450184501845,1.94528875379939,4.41176470588235,3.82165605095541
"1101",5.50331125827815,5.93762993762994,4.0715607649599,6.23916811091854,4.1407867494824,5.36723163841808,4.93506493506494,4.97835497835498,6.36828644501279,3.81635581061693
"1434",4.33839479392625,12.0572720422005,7.12927756653992,3.21285140562249,5.88235294117647,4.59770114942529,3.3955857385399,2.8735632183908,4.55284552845528,3.80952380952381
"1539",0,3.47109067017083,0,0,0,0,0,0,2.17870257037944,3.7914691943128
"9937",6.13079019073569,6.44381796214257,3.61402240693892,4.38957475994513,9.92555831265509,9.09090909090909,4.68468468468468,3.60902255639098,3.27421555252387,3.78378378378378
"3617",NA,NA,1.81343391846801,3.91676866585067,2.47857142857143,6.79924242424242,6.64335664335664,5.81159420289855,6.48773006134969,3.78151260504202
"2330",5.07875457875458,5.86853295535082,5.90735400144196,4.88599348534202,4.13793103448276,3.56294536817102,2.72727272727273,2.1978021978022,3.08219178082192,3.77358490566038
"1304",4.97512437810945,9.48166877370417,0,15.4858387799564,17.8409090909091,18.4423407917384,4.43458980044346,3.10880829015544,3.41880341880342,3.7593984962406
"3698",NA,NA,NA,NA,NA,0,1.63498098859316,4.12645590682196,5.19607843137255,3.75757575757576
"1503",3.55239786856128,3.5036496350365,1.63800163800164,3.41394025604552,3.27421555252387,3.38983050847458,2.83687943262411,3.58514724711908,3.87596899224806,3.7359900373599
"2109",0,1,0,0,0,0,0,1.26696832579186,7.89473684210526,3.73160173160173
"3518",12.7123547760047,15.0459800757682,3.52899658863663,11.3805104408353,6.34517766497462,6.64744645799012,2.01137800252845,1.47058823529412,4.15800415800416,3.71747211895911
"9914",3.27630141973061,4.79369970895395,19.1025641025641,5.6390977443609,4.74820143884892,17.247191011236,2.56410256410256,7.67857142857143,3.45177664974619,3.71621621621622
"9918",5.85849481748535,5.55081127241674,4.07830342577488,8.35690235690236,4.8526863084922,4.24028268551237,3.56612184249629,3.41880341880342,3.38983050847458,3.69230769230769
"1256",NA,NA,NA,NA,NA,0,1.11111111111111,41.1990407673861,12.8350515463918,3.68663594470046
"2355",5.75236759031919,11.2711022840119,3.36086956521739,5.98802395209581,5.56792873051225,4.51977401129944,3.85964912280702,4.4750430292599,5.64102564102564,3.67751060820368
"1439",0,0,0,0,21.2765957446809,3.1055900621118,3.37837837837838,3.44827586206897,3.6101083032491,3.67647058823529
"2327",3.7037037037037,3.72596153846154,1.32450331125828,1.07142857142857,1.07874865156419,0,0,0.475059382422803,7.54716981132075,3.67647058823529
"2515",5,2.7363184079602,1.46341463414634,1.67310167310167,1.69712793733681,1.57894736842105,1.73267326732673,1.72413793103448,2.19072164948454,3.6697247706422
"2103",7.41239892183288,11.3168724279835,7.90513833992095,6.47118301314459,14.1031652989449,16.6225165562914,4.46735395189003,8.15304948216341,8.44444444444444,3.66782006920415
"1603",0,0,0,0,0,0,0,0,0,3.64963503649635
"4306",10.8166923472008,8.01975683890577,16.7333333333333,16.9047619047619,7.22472324723247,23.1859154929577,11.8081967213115,12.1739018087855,2.23214285714286,3.64963503649635
"1102",11.6855036855037,11.7803468208093,8.38116591928251,8.4380664652568,6.74406991260924,8.8974358974359,6.4973544973545,6.10958904109589,6.29470672389127,3.64238410596026
"3532",4.3262443438914,15.8465824665676,6.21951219512195,0,0.784313725490196,0,0.333333333333333,0.837988826815642,2.73972602739726,3.64238410596026
"2207",5.14642813380713,5.3742802303263,3.72744893394961,4.81347773766546,5.38116591928251,4,2.22222222222222,2.90993071593533,2.51497005988024,3.64188163884674
"1702",0,0,0,0,3.79918588873813,1.91304347826087,2.56410256410256,2.90697674418605,3.23574730354391,3.63636363636364
"1731",3.97145379635079,1.77179305457123,1.74114915844457,3.95348837209302,2.8125,2.65151515151515,2.21518987341772,2.5974025974026,4.09556313993174,3.6231884057971
"1337",NA,NA,NA,NA,0,18.859649122807,18.2056074766355,27.315484804631,4.12346368715084,3.62162162162162
"3376",26.1231916614251,13.0388245207499,12.0224262659989,10.5555555555556,5.60747663551402,1.68918918918919,5.94414893617021,3.75,4.6242774566474,3.61990950226244
"1737",5.31262770739681,2.60416666666667,0,2.87769784172662,2.09059233449477,2.94372294372294,0.981132075471698,1.9047619047619,4.26439232409382,3.61290322580645
"6456",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.60576923076923
"2012",4.5662100456621,5.25210084033613,6.48648648648649,0,0,0,0,3.6231884057971,4.03225806451613,3.584229390681
"2461",2.79876854184159,11.8511156186613,1.30633572828217,1.44628099173554,1.58730158730159,0,2.27146814404432,3.77906976744186,2.73333333333333,3.584229390681
"2419",0,0,8.87777777777778,5.94160583941606,6.25994694960212,7.09677419354839,6.87679083094556,2.22811671087533,3.90804597701149,3.56294536817102
"2611",9.02267002518892,7.81056773468241,5,4.19402985074627,5,0,8.78787878787879,3.92344497607656,4.47831474597274,3.56043956043956
"4755",NA,NA,NA,NA,NA,NA,1.69624217118998,2.19709208400646,2.9535864978903,3.54609929078014
"8467",NA,NA,NA,NA,NA,NA,NA,NA,2.66824785057812,3.54609929078014
"9904",7.27401296405421,14.2034468263976,7.45459008345606,7.78034682080925,4.6242774566474,4.98084291187739,4.74683544303798,2.95420974889217,3.55029585798817,3.52526439482961
"3311",11.8946995976134,16.0052171831997,4.79140614606891,5.44444444444444,9.78571428571428,9.51419031719533,7.75944333996024,3.68507462686567,6.71957671957672,3.51190476190476
"1531",5.4382597568778,13.9174311926606,4.95399858457183,2.17391304347826,5.53846153846154,9.50118764845606,5.17241379310345,4.46428571428571,4.53257790368272,3.50877192982456
"9911",0,2.90657769304099,2.78492935635793,3.48975791433892,5.55329949238579,4.57516339869281,4.34782608695652,5.45454545454545,6.13207547169811,3.48993288590604
"2338",7.13916192446974,10.4675505931612,5.8983666061706,2.45614035087719,6.0082304526749,8.97777777777778,3.60975609756098,5.40540540540541,5.61797752808989,3.48837209302326
"1236",3.58208955223881,10.4310930074678,6.48088139987038,11.6764705882353,9.85714285714286,12.1459227467811,2.69749518304432,4.90566037735849,5.28455284552846,3.47394540942928
"1476",14.8778477944741,10.5471698113208,4.55264837268666,7.79616306954436,10.3243243243243,10.4883720930233,3.85873605947955,6.01729106628242,1.86046511627907,3.47107438016529
"8046",9.81820946588101,9.59889773423148,9.32411801114091,3.58803986710963,3.38,4.25531914893617,0,0,3.7463976945245,3.45423143350604
"1515",0,0,0,0,0,0,0,4.52488687782805,0,3.44827586206897
"1325",2.46710526315789,5.3475935828877,4.43472022955524,5.22222222222222,8.07303370786517,3.84615384615385,2.51396648044693,3.45744680851064,2.32558139534884,3.43980343980344
"6166",9.06842231266459,14.7069081153588,9.76190476190476,2.67558528428094,19.3327556325823,17.710027100271,2.26244343891403,8.89633375474083,11,3.43839541547278
"4934",NA,NA,NA,NA,11.5280898876404,0,0,2.2075055187638,2.54335260115607,3.42857142857143
"2102",6.37737937140328,7.36215092097445,0,8.97560975609756,4.80487804878049,6.83222591362126,5.44345898004435,8.90497737556561,2.55633802816901,3.40350877192982
"1262",NA,NA,NA,NA,NA,NA,NA,11.2437810945274,1.88679245283019,3.40136054421769
"1615",9.7684515195369,7.45290745290745,2.70562770562771,15.3050397877984,11.6298342541436,4.5662100456621,3.68663594470046,2.75229357798165,2.85714285714286,3.38983050847458
"3002",9.74972597734746,13.1555834378921,5.8173356602676,7.72532188841202,5.15021459227468,2.7027027027027,3.84615384615385,6.36942675159236,7.51173708920188,3.36538461538462
"4960",NA,NA,NA,NA,NA,5.73248407643312,5.23952095808383,6.41043723554302,8.40336134453782,3.35570469798658
"4526",13.3677593174674,16.8236096895258,11.2073652990608,3.27868852459016,10.7586206896552,6.74308300395257,6.07331975560081,3.05555555555556,6.29184549356223,3.29218106995885
"2885",0,3.09966618979495,0.889767671774592,4.90463215258856,9.2,1.52671755725191,3.40557275541796,6.39221556886227,6.49937106918239,3.28767123287671
"2208",NA,0,4.30906684315023,10.9423841059603,6.01001669449082,7.22832980972516,4.03022670025189,2.75482093663912,3.36700336700337,3.27868852459016
"5007",7.08793045804079,8.88,6.87742651136994,3.38624338624339,4,7.31818181818182,8.57400257400258,17.1953896816685,13.3967391304348,3.2626427406199
"1614",4.2022792022792,3.80564050288821,1.15315315315315,3.68253968253968,2.77945619335347,4.44859813084112,2.49275362318841,2.63543191800879,2.76867030965392,3.25955734406439
"2705",0,0,0,0,0,0,0,0,1.48471615720524,3.2592841163311
"4906",8.05142198308993,7.86612725266642,11.9053887605851,6.21829134720701,5.59525267993874,1.14068441064639,7.01754385964912,6.54044750430293,2.80112044817927,3.2520325203252
"2439",12.5748047751548,7.70061173083843,6.90200210748156,6.74948240165631,8.37053571428571,8.64734299516908,9.03490136570561,7.2089552238806,7.18562874251497,3.24873096446701
"4133",NA,NA,0,1.74418604651163,2.84495021337127,4.31499460625674,2.60021668472373,2.59433962264151,3.40495867768595,3.24484760522496
"2712",NA,NA,NA,NA,NA,0,1.6750418760469,2.55220417633411,4.04858299595142,3.2319391634981
"6141",13.6068136272545,13.291770011274,6.25724217844728,3.29896907216495,5.37634408602151,6.0377358490566,4.52488687782805,6.01503759398496,2.98507462686567,3.22927879440258
"2353",7.50811485642946,7.9853179607278,4.04971027752364,3.76430260047281,7.28542914171657,0,0,0,0,3.2258064516129
"2913",0,0,0,0.615384615384615,0.957178841309824,1.77935943060498,0,2.56410256410256,4.01315789473684,3.21543408360129
"2545",9.8135426889107,31.9387359441644,15,4.94071146245059,1.87265917602996,4.77707006369427,9.48166877370417,9.09090909090909,10.840108401084,3.20427236315087
"1440",1.62866449511401,5.0251256281407,0,4.58064516129032,7.14507772020725,1.61943319838057,2.52739726027397,4.51133501259446,2.25,3.19148936170213
"8454",NA,NA,NA,NA,NA,NA,NA,1.52021891152326,3.36014581764869,3.18906605922551
"2049",NA,NA,1.79533213644524,2.418410041841,3.75757575757576,7.09125475285171,4.45161290322581,3.81942336874052,4.82336182336182,3.1830985915493
"1701",4.11764705882353,3.16656111462951,0.992063492063492,3.13199105145414,2.82828282828283,2.76243093922652,2.3696682464455,2.18340611353712,3.06122448979592,3.18302387267904
"2409",2.37126415444589,10.7910586055131,3.93896713615023,0,2.16216216216216,0,0,1.11524163568773,3.63636363636364,3.18181818181818
"1612",4.5766590389016,8.88395335924486,2.33183856502242,3.53356890459364,4.91803278688525,3.11203319502075,2.2517911975435,6.27615062761506,6.15384615384615,3.17073170731707
"2308",8.91883654097361,8.79515690635038,6.5225481328337,3.65217391304348,4.81481481481481,3.78114842903575,3.57432432432432,2.71028037383178,4.24050632911392,3.16455696202532
"4144",NA,NA,NA,NA,0,5.84795321637427,4.57142857142857,4.71821756225426,5.35502958579882,3.16455696202532
"2634",NA,NA,NA,NA,NA,NA,NA,0,2.34454638124363,3.16279069767442
"9802",NA,NA,NA,NA,NA,0,5.82241630276565,5.09554140127389,4.09618573797678,3.15955766192733
"1470",0,0,0,0,1.70212765957447,1.68067226890756,0,1.68067226890756,3.38983050847458,3.15789473684211
"3004",0,0,0,0,0,0.418410041841004,2.54172015404365,1.48425787106447,0,3.15789473684211
"2379",8.15998555435175,6.2170368287883,3.52684775742262,6.25238744884038,6.68828213879408,4.9451114922813,5.76858345021038,4.54545454545455,10.1351351351351,3.1496062992126
"1324",0.461006530925855,0,0.810372771474878,2.4896265560166,3.06513409961686,4.59770114942529,2.54777070063694,7.55813953488372,2.87081339712919,3.125
"9931",5.07292327203551,5.50122249388753,1.78465199286139,7.27272727272727,6.82302771855011,2.1551724137931,5.16717325227964,9.87353629976581,3.84615384615385,3.1055900621118
"2069",NA,NA,NA,NA,NA,NA,NA,NA,5.7593984962406,3.10077519379845
"1907",5.35413642960813,5.5778175313059,0,6.51127819548872,5.76356589147287,6.45161290322581,2.89855072463768,2.82685512367491,3.6697247706422,3.08008213552361
"2543",9.7,5.5,0,0,0,0,0,0,0,3.05498981670061
"2201",3.77149810708491,3.55761316872428,0.277296360485269,0.961538461538462,1.30208333333333,1.98019801980198,1.65289256198347,1.41843971631206,2.14395099540582,3.04054054054054
"1414",0,0,0,0,0,3.5799522673031,4.22222222222222,5.15463917525773,3.65853658536585,3.03951367781155
"6145",7.67994451050337,0,0,2.35,0,0,0,0,1.36986301369863,3.03951367781155
"1216",7.66112956810631,10.3361792956243,5.70680130680131,12.0434227330779,9.2520325203252,8.83150183150183,8.27642276422764,8.74223034734918,6.45614035087719,3.03030303030303
"2534",13.5523613963039,19.8906016907011,7.93650793650794,11.6393442622951,9.3167701863354,7.9734219269103,3.45423143350604,5.03778337531486,2.55591054313099,3.02114803625378
"1526",0,0,0,0,0,0,0,0,0,3.0188679245283
"2915",4.37091503267974,4.15296052631579,0,1.21495327102804,2.62096774193548,1.69520257670792,4.10060142154183,6.36942675159236,9.375,3.00751879699248
"1527",6.5992080950286,8.69239415511428,4.77855477855478,4.09230769230769,0,7.97385620915033,1.74216027874564,9.58466453674121,7.38007380073801,3
"1714",0,0,5.5,12,12,12,6.44404332129964,5,0,3
"5243",NA,NA,NA,NA,NA,NA,NA,7.8957528957529,8.93913043478261,3
"2369",3.22793148880105,7.96890184645287,3.93423597678917,3.36633663366337,6.22448979591837,3.98791540785498,4.4794952681388,3.73684210526316,6.58385093167702,2.97142857142857
"1473",8.21144424848129,8.28637719588996,9.39367311072056,4.01069518716578,5.99009900990099,7.56578947368421,3.09597523219814,7.57575757575758,5.40540540540541,2.93757649938801
"2505",0,1.71428571428571,0,0,0,2.18978102189781,11.1875598086124,2.80701754385965,1.03626943005181,2.93040293040293
"6230",2.4808299503834,14.3802014892685,6.33275762809442,5.06072874493927,8.71080139372822,5.00834724540902,4.739336492891,2.93577981651376,8.14663951120163,2.92553191489362
"1409",0,2.40673886883273,0,1.60919540229885,8.94827586206897,3.6036036036036,3.04761904761905,3.17180616740088,5.51282051282051,2.90697674418605
"9921",4.71253534401508,8.77026517531733,22.482005460412,3.8135593220339,4.20168067226891,3.23529411764706,2.60047281323877,2.5,2.85714285714286,2.88372093023256
"1504",4.03225806451613,6.84931506849315,3.85802469135802,4,3.80952380952381,4.55696202531646,3.13971742543171,3.2258064516129,4.51745379876797,2.87769784172662
"3596",NA,NA,5.20235546038544,5.40236686390532,13.5229357798165,4.86223662884927,2.55102040816327,4.39330543933054,8.51063829787234,2.82685512367491
"9919",2.56278831368529,4.05996252342286,3.40384615384615,4.35897435897436,3.30578512396694,2.30769230769231,1.88679245283019,2.1505376344086,2.81124497991968,2.7906976744186
"3038",5.57405281285878,0,0,0,0,0,0,0,0,2.77777777777778
"2912",4.08115671641791,3.41078661266255,16.1937698664971,3.38028169014084,2.72222222222222,2.95384615384615,2.30403800475059,2.5531914893617,3.05010893246187,2.77456647398844
"1713",1.73130193905817,2.65957446808511,1.01419878296146,1.09704641350211,2.6865671641791,2.79279279279279,2.9126213592233,2.82352941176471,3.25443786982249,2.75167785234899
"2704",2.37247924080664,1.66748406081412,1.4172335600907,0.444938820912125,1.14122681883024,1.6,1.37931034482759,1.77935943060498,2.55474452554745,2.74509803921569
"3003",9.20428893905192,7.44897959183674,3.58927519151444,8.54945054945055,8.9478672985782,1.953125,2.59259259259259,2.42647058823529,3.27272727272727,2.73224043715847
"8464",NA,NA,NA,NA,NA,NA,NA,NA,14.7,2.72053872053872
"2360",7.79135959339263,12.9614116734536,9.65170099514001,6.03951367781155,8.19426048565121,3.54107648725212,3.6101083032491,2.93083235638921,4.07176287051482,2.66666666666667
"2607",5.16647531572905,3.2258064516129,0,1.86567164179104,3.47394540942928,1.81268882175227,1.58311345646438,1.6,2.47349823321555,2.63157894736842
"2059",11.8303524735906,7.72963013511669,12.1797573203517,7.9585798816568,4.16666666666667,2.58620689655172,2.21641791044776,1.89633375474083,2.20048899755501,2.60981912144703
"1707",4.16666666666667,6.52883569096844,3.84024577572965,4.42477876106195,5.08130081300813,5.15463917525773,3.13559322033898,3.42465753424658,2.37668161434978,2.59259259259259
"1810",0,0,0,0,0,5.625,0,2.97297297297297,3.6144578313253,2.55754475703325
"4106",2.78850278850279,7.0875,10.1666666666667,9.76190476190476,12.6699029126214,5.07246376811594,1.49253731343284,1.2589928057554,2.40384615384615,2.54777070063694
"8996",6.38569604086845,10.5463117027177,10.1021604024859,0,1.02669404517454,8.05810397553517,6.38504155124654,6.59362549800797,12.8402366863905,2.52100840336134
"2395",9.12763767370046,11.1604805174804,6.23613766730402,5.59440559440559,13.5,4.67924528301887,3.11464968152866,12.0290322580645,2.82352941176471,2.51572327044025
"1710",6.80461242793081,10.1906180193596,5.15995872033024,6.73267326732673,5.15574650912997,15.1546391752577,4.15944540727903,3.92798690671031,4.10677618069815,2.51256281407035
"1210",7.96584781306171,9.08433700876449,8.65853658536585,8.43839541547278,8.2425068119891,8.92739273927393,4.59770114942529,32.7137042062415,5.54016620498615,2.4866785079929
"9940",31.0116661463212,26.2540241977906,3.62348178137652,24.0944881889764,24.1322314049587,10.8661800486618,10.7372262773723,26.8327137546468,6.32225913621262,2.4822695035461
"2332",5.54883505631847,8.5410779696494,15.8740629685157,3.87596899224806,5.11538461538461,5.67010309278351,5.46448087431694,6.85436893203883,5,2.45901639344262
"2642",NA,NA,NA,NA,NA,NA,1.50905432595573,3.28947368421053,3.41085271317829,2.44897959183673
"1319",4.54894671623296,8.5217790004585,3.86380650734236,3.05907172995781,8.12994350282486,4.98039215686275,3.35365853658537,3.04287690179806,2.19259259259259,2.44755244755245
"2312",5.99680255795364,8.81818181818182,0,0,1.08932461873638,1.51515151515152,1.03092783505155,0,0,2.4390243902439
"6504",NA,NA,NA,NA,NA,0.753579502637528,1.7828418230563,1.44736842105263,1.5954415954416,2.4375
"6605",5.01418245036142,7.43010340865569,5.82712852055681,4.20353982300885,6.64451827242525,1.55763239875389,2.85714285714286,3.36134453781513,5.09049773755656,2.42718446601942
"3380",7.12098765432099,11.0645161290323,5.30578512396694,4.97087378640777,6.52173913043478,6.27634660421546,5.98958333333333,5.88744588744589,6.52173913043478,2.42130750605327
